0.1,0.01,0.001,0.0001,0.00001,0.1,0.01,0.001,0.0001,0.00001,0.1,0.01,0.001,0.0001,0.00001
5,5,5,5,5,128,204,204,318,387,5,5,5,5,5
5,5,5,5,5,135,226,237,516,614,5,5,5,5,5
5,5,5,5,5,235,340,440,510,510,5,5,5,5,5
5,5,5,5,5,113,168,254,404,769,5,5,5,5,5
5,5,5,5,5,114,343,505,545,545,5,5,5,5,5
5,5,5,5,5,235,313,313,443,733,5,5,5,5,5
5,5,5,5,5,125,288,534,555,761,5,5,5,5,5
5,5,5,5,5,238,257,316,391,391,5,5,5,5,5
5,5,5,5,5,128,384,464,533,654,5,5,5,5,5
5,5,5,5,5,284,284,332,411,509,5,5,5,5,5
5,5,5,5,5,124,246,305,522,522,5,6,5,5,5
5,5,5,5,5,79,120,285,335,378,5,5,5,5,5
5,5,5,5,5,216,262,262,377,659,5,5,5,5,5
5,5,5,5,5,186,226,438,833,862,5,5,5,5,5
5,5,5,5,5,148,166,320,454,454,5,6,5,5,5
5,5,5,5,5,150,187,224,381,490,5,5,5,5,5
5,5,5,5,5,69,181,230,372,372,5,5,5,5,5
5,5,5,5,5,212,231,258,344,477,5,5,5,5,5
5,5,5,5,5,235,235,247,360,624,5,5,5,5,5
5,5,5,5,5,96,254,456,456,543,6,5,5,5,5
5,5,5,5,5,172,172,277,378,378,5,5,5,5,5
5,5,5,5,5,243,271,521,729,729,5,5,5,5,5
5,5,5,5,5,144,219,255,328,451,5,5,5,5,5
5,5,5,5,5,115,162,293,323,323,5,5,5,5,5
5,5,5,5,5,375,431,605,633,753,5,5,5,5,5
5,5,5,5,5,109,314,360,409,592,5,5,5,5,5
5,5,5,5,5,302,428,438,562,716,5,5,5,5,5
5,5,5,5,5,86,186,284,376,518,5,5,5,5,5
5,5,5,5,5,81,282,320,387,560,5,5,5,5,5
5,5,5,5,5,148,178,178,696,696,5,5,5,5,5
5,5,5,5,5,181,222,232,250,431,5,5,5,5,5
5,5,5,5,5,167,240,315,424,455,5,5,5,5,5
5,5,5,5,5,360,360,360,466,513,5,5,5,5,5
5,5,5,5,5,181,200,323,445,563,5,5,5,5,5
5,5,5,5,5,118,521,521,1483,1578,5,5,5,5,5
5,5,5,5,5,292,329,447,622,651,5,5,5,5,5
5,5,5,5,5,184,309,406,568,758,5,5,5,5,5
5,5,5,5,5,195,195,318,435,724,5,5,5,5,5
5,5,5,5,5,304,439,448,543,706,5,5,5,5,5
5,5,5,5,5,132,692,719,741,741,5,5,5,5,5
5,5,5,5,5,127,252,291,527,646,5,5,5,5,5
5,5,5,5,5,204,281,291,425,687,5,5,5,5,5
5,5,5,5,5,119,235,283,351,1062,5,5,5,5,5
5,5,5,5,5,215,421,481,481,536,5,5,5,5,5
5,5,5,5,5,179,210,324,324,324,5,5,5,5,5
5,5,5,5,5,95,283,439,470,493,5,5,5,6,5
5,5,5,5,5,131,150,300,639,867,5,5,5,5,5
5,5,5,5,5,281,291,359,550,550,5,5,5,5,5
5,5,5,5,5,171,268,278,375,375,5,5,5,5,5
5,5,5,5,5,107,107,173,478,543,5,5,5,5,5
