0.1,0.01,0.001,0.0001,0.00001,0.1,0.01,0.001,0.0001,0.00001,0.1,0.01,0.001,0.0001,0.00001
2,2,2,2,2,93,158,259,267,296,3,3,3,3,3
2,2,2,2,2,128,207,477,589,787,3,2,3,3,3
2,2,2,2,2,112,175,275,310,466,3,3,3,3,3
2,2,2,2,2,111,133,191,287,346,3,3,3,3,3
2,2,2,2,2,49,215,309,530,584,3,4,4,4,4
2,2,2,2,2,187,187,355,437,466,3,3,3,3,3
2,2,2,2,2,71,163,187,928,1073,4,4,4,4,4
2,2,2,2,2,38,303,352,422,562,3,2,2,2,3
2,2,2,2,2,67,110,234,393,510,2,2,2,2,2
2,2,2,2,2,87,94,400,578,960,3,3,4,4,4
2,2,2,2,2,163,212,372,486,579,4,4,4,4,4
2,2,2,2,2,193,382,654,717,1399,3,4,4,4,4
2,2,2,2,2,87,166,386,443,566,3,3,3,3,3
2,2,2,2,2,70,177,224,255,492,2,2,3,3,3
2,2,2,2,2,12,68,154,239,293,2,2,3,3,3
2,2,2,2,2,102,173,222,388,596,2,2,2,3,3
2,2,2,2,2,58,136,365,529,586,2,3,3,3,3
2,2,2,2,2,68,74,292,412,765,2,2,2,3,3
2,2,2,2,2,74,254,372,449,529,2,2,2,3,3
2,2,2,2,2,93,142,188,296,296,2,2,2,2,2
2,2,2,2,2,62,155,337,608,754,4,4,4,4,4
2,2,2,2,2,55,152,225,459,833,2,2,2,2,3
2,2,2,2,2,147,237,263,295,630,3,4,4,4,4
2,2,2,2,2,161,564,608,1033,1248,3,4,4,4,4
2,2,2,2,2,166,235,260,751,972,3,4,4,4,3
2,2,2,2,2,142,321,389,630,736,3,3,3,3,3
2,2,2,2,2,443,584,699,699,926,3,3,3,3,3
2,2,2,2,2,98,118,173,316,390,2,2,2,2,2
2,2,2,2,2,99,125,304,358,517,2,2,2,3,3
2,2,2,2,2,52,149,239,340,435,2,3,3,3,2
2,2,2,2,2,101,207,410,419,856,3,4,4,4,4
2,2,2,2,2,85,108,137,262,320,3,3,3,3,3
2,2,2,2,2,46,64,417,472,472,2,2,2,2,2
2,2,2,2,2,238,617,667,805,813,3,4,4,4,4
2,2,2,2,2,48,109,231,318,359,2,3,3,3,4
2,2,2,2,2,122,432,504,695,1073,3,3,3,3,4
2,2,2,2,2,57,111,299,583,918,4,3,3,3,3
2,2,2,2,2,234,376,564,786,1039,4,4,4,4,4
2,2,2,2,2,49,428,522,959,1108,2,3,3,4,4
2,2,2,2,2,57,162,228,380,602,3,3,3,4,4
2,2,2,2,2,63,118,362,403,434,2,2,2,2,2
2,2,2,2,2,57,135,292,386,431,2,2,3,3,3
2,2,2,2,2,51,116,359,481,541,3,3,3,3,3
2,2,2,2,2,136,136,393,571,677,3,3,4,3,3
2,2,2,2,2,83,114,291,364,485,2,2,3,3,3
2,2,2,2,2,83,101,162,297,800,2,2,2,3,4
2,2,2,2,2,101,161,308,365,423,2,2,3,3,3
2,2,2,2,2,175,238,310,439,465,2,2,2,2,2
2,2,2,2,2,49,61,133,284,559,2,2,3,3,4
2,2,2,2,2,159,211,300,444,511,3,3,3,3,3
