0.1,0.01,0.001,0.0001,0.00001,0.1,0.01,0.001,0.0001,0.00001,0.1,0.01,0.001,0.0001,0.00001
5,5,5,5,5,400000,400000,400000,400000,400000,,,,,
6,6,6,6,5,400000,400000,400000,400000,400000,,,,,
5,5,5,5,5,400000,400000,400000,400000,400000,,,,,
5,5,5,5,5,400000,400000,400000,400000,400000,,,,,
6,6,6,6,6,400000,400000,400000,400000,400000,,,,,
6,6,6,6,6,400000,400000,400000,400000,400000,,,,,
5,5,5,5,5,400000,400000,400000,400000,400000,,,,,
6,6,6,6,6,400000,400000,400000,400000,400000,,,,,
6,6,6,6,6,400000,400000,400000,400000,400000,,,,,
5,5,5,5,5,400000,400000,400000,400000,400000,,,,,
5,5,5,5,5,400000,400000,400000,400000,400000,,,,,
6,6,6,6,6,400000,400000,400000,400000,400000,,,,,
6,5,5,5,5,400000,400000,400000,400000,400000,,,,,
6,6,6,6,6,400000,400000,400000,400000,400000,,,,,
5,5,5,5,5,400000,400000,400000,400000,400000,,,,,
6,6,6,6,6,400000,400000,400000,400000,400000,,,,,
5,5,5,5,5,400000,400000,400000,400000,400000,,,,,
5,5,5,5,5,400000,400000,400000,400000,400000,,,,,
6,6,6,6,6,400000,400000,400000,400000,400000,,,,,
5,5,5,5,5,400000,400000,400000,400000,400000,,,,,
5,5,5,5,5,400000,400000,400000,400000,400000,,,,,
5,5,5,5,5,400000,400000,400000,400000,400000,,,,,
6,6,6,5,5,400000,400000,400000,400000,400000,,,,,
6,6,6,6,6,400000,400000,400000,400000,400000,,,,,
5,5,5,5,5,400000,400000,400000,400000,400000,,,,,
6,6,6,6,6,400000,400000,400000,400000,400000,,,,,
5,5,5,5,5,400000,400000,400000,400000,400000,,,,,
5,5,5,5,5,400000,400000,400000,400000,400000,,,,,
6,6,6,6,6,400000,400000,400000,400000,400000,,,,,
6,6,6,6,6,400000,400000,400000,400000,400000,,,,,
6,6,6,6,6,400000,400000,400000,400000,400000,,,,,
5,5,5,5,5,400000,400000,400000,400000,400000,,,,,
5,5,5,5,5,400000,400000,400000,400000,400000,,,,,
5,5,5,5,5,400000,400000,400000,400000,400000,,,,,
6,6,6,6,6,400000,400000,400000,400000,400000,,,,,
5,5,5,5,5,400000,400000,400000,400000,400000,,,,,
5,5,5,5,5,400000,400000,400000,400000,400000,,,,,
6,6,6,6,6,400000,400000,400000,400000,400000,,,,,
6,6,6,6,6,400000,400000,400000,400000,400000,,,,,
5,5,5,5,5,400000,400000,400000,400000,400000,,,,,
6,6,6,6,6,400000,400000,400000,400000,400000,,,,,
6,6,6,6,6,400000,400000,400000,400000,400000,,,,,
6,6,6,6,6,400000,400000,400000,400000,400000,,,,,
5,5,5,5,5,400000,400000,400000,400000,400000,,,,,
6,6,6,6,6,400000,400000,400000,400000,400000,,,,,
6,6,6,6,6,400000,400000,400000,400000,400000,,,,,
5,5,5,5,5,400000,400000,400000,400000,400000,,,,,
6,6,6,6,6,400000,400000,400000,400000,400000,,,,,
5,5,5,5,5,400000,400000,400000,400000,400000,,,,,
5,5,5,5,5,400000,400000,400000,400000,400000,,,,,
