0.1,0.01,0.001,0.0001,0.00001,0.1,0.01,0.001,0.0001,0.00001,0.1,0.01,0.001,0.0001,0.00001
1,1,1,1,1,39,137,137,148,372,3,5,5,5,5
1,1,1,1,1,6,66,87,107,117,1,5,5,5,5
1,1,1,1,1,2,102,121,179,246,1,2,2,3,5
1,1,1,1,1,49,83,236,236,266,3,5,5,5,5
1,1,1,1,1,2,141,242,242,290,1,5,5,5,5
1,1,1,1,1,68,142,142,142,437,4,5,5,5,5
1,1,1,1,1,45,251,361,446,446,3,5,5,5,5
1,1,1,1,1,10,68,82,99,99,2,3,4,4,4
1,1,1,1,1,31,472,482,611,611,2,5,5,6,6
1,1,1,1,1,54,131,152,162,311,5,5,5,5,5
1,1,1,1,1,26,163,201,284,284,3,5,5,5,5
1,1,1,1,1,6,6,256,350,379,2,2,4,5,5
1,1,1,1,1,62,62,62,222,459,5,5,5,6,6
1,1,1,1,1,49,117,117,184,319,2,3,3,5,5
1,1,1,1,1,134,134,329,484,552,4,4,5,5,5
1,1,1,1,1,66,84,148,169,169,4,4,3,3,3
1,1,1,1,1,74,228,228,475,499,3,6,6,6,6
1,1,1,1,1,25,111,210,210,210,3,4,5,5,5
1,1,1,1,1,35,320,338,366,366,3,4,4,5,5
1,1,1,1,1,143,246,266,328,451,5,5,5,5,5
1,1,1,1,1,63,63,86,86,268,4,4,4,4,5
1,1,1,1,1,13,104,180,191,224,4,5,5,5,5
1,1,1,1,1,2,13,13,13,13,1,2,2,2,2
1,1,1,1,1,221,267,267,267,267,5,5,5,5,5
1,1,1,1,1,48,413,413,413,413,3,5,5,5,5
1,1,1,1,1,28,35,157,157,213,2,3,4,4,5
1,1,1,1,1,6,69,247,325,347,2,4,5,5,5
1,1,1,1,1,11,108,139,167,167,2,5,5,5,5
1,1,1,1,1,85,264,264,355,443,2,5,5,5,5
1,1,1,1,1,13,52,52,52,109,1,4,4,4,5
1,1,1,1,1,19,19,67,67,335,2,2,5,5,5
1,1,1,1,1,40,47,47,176,176,3,3,3,5,5
1,1,1,1,1,47,152,171,171,299,2,4,4,4,5
1,1,1,1,1,5,211,343,365,405,1,5,5,5,5
1,1,1,1,1,32,65,86,134,288,3,5,5,5,5
1,1,1,1,1,26,33,207,207,293,2,3,5,5,5
1,1,1,1,1,2,2,76,131,140,1,1,4,4,4
1,1,1,1,1,117,210,210,210,548,5,5,5,5,5
1,1,1,1,1,2,203,276,299,429,1,5,5,5,5
1,1,1,1,1,23,224,234,284,284,2,5,5,5,5
1,1,1,1,1,43,50,114,200,315,3,3,5,5,5
1,1,1,1,1,25,65,187,213,213,2,3,4,4,4
1,1,1,1,1,100,290,368,476,476,4,5,5,5,5
1,1,1,1,1,2,58,77,132,439,1,5,5,5,5
1,1,1,1,1,79,204,366,376,376,4,5,5,5,5
1,1,1,1,1,15,31,31,31,31,2,4,4,4,4
1,1,1,1,1,17,151,331,331,539,2,5,5,5,5
1,1,1,1,1,34,129,129,358,447,2,5,5,5,5
1,1,1,1,1,34,220,220,360,360,2,5,5,5,5
1,1,1,1,1,19,172,172,314,314,3,6,6,7,7
