0.1,0.01,0.001,0.0001,0.00001,0.1,0.01,0.001,0.0001,0.00001,0.1,0.01,0.001,0.0001,0.00001
1,1,1,0,0,400000,400000,400000,400000,400000,,,,,
2,2,2,2,0,400000,400000,400000,400000,400000,,,,,
2,1,1,0,0,400000,400000,400000,400000,400000,,,,,
1,1,1,0,0,400000,400000,400000,400000,400000,,,,,
2,2,2,1,0,400000,400000,400000,400000,400000,,,,,
1,1,1,0,0,400000,400000,400000,400000,400000,,,,,
2,2,2,1,0,400000,400000,400000,400000,400000,,,,,
2,2,2,1,0,400000,400000,400000,400000,400000,,,,,
2,2,2,1,1,400000,400000,400000,400000,400000,,,,,
1,1,1,1,0,400000,400000,400000,400000,400000,,,,,
2,2,2,2,1,400000,400000,400000,400000,400000,,,,,
2,2,2,1,1,400000,400000,400000,400000,400000,,,,,
0,0,0,0,0,400000,400000,400000,400000,400000,,,,,
2,2,2,1,0,400000,400000,400000,400000,400000,,,,,
2,2,2,2,1,400000,400000,400000,400000,400000,,,,,
2,2,2,2,1,400000,400000,400000,400000,400000,,,,,
0,0,0,0,0,400000,400000,400000,400000,400000,,,,,
2,2,2,2,1,400000,400000,400000,400000,400000,,,,,
2,2,2,1,0,400000,400000,400000,400000,400000,,,,,
2,2,2,2,0,400000,400000,400000,400000,400000,,,,,
2,2,2,1,0,400000,400000,400000,400000,400000,,,,,
2,2,2,1,1,400000,400000,400000,400000,400000,,,,,
1,1,1,1,0,400000,400000,400000,400000,400000,,,,,
2,2,2,1,0,400000,400000,400000,400000,400000,,,,,
1,1,1,0,0,400000,400000,400000,400000,400000,,,,,
0,0,0,0,0,400000,400000,400000,400000,400000,,,,,
1,1,1,1,1,400000,400000,400000,400000,400000,,,,,
2,2,2,2,2,400000,400000,400000,400000,400000,,,,,
2,2,2,1,0,400000,400000,400000,400000,400000,,,,,
2,2,2,1,0,400000,400000,400000,400000,400000,,,,,
2,2,2,1,0,400000,400000,400000,400000,400000,,,,,
2,2,2,0,0,400000,400000,400000,400000,400000,,,,,
0,0,0,0,0,400000,400000,400000,400000,400000,,,,,
2,2,2,0,0,400000,400000,400000,400000,400000,,,,,
2,2,2,1,0,400000,400000,400000,400000,400000,,,,,
2,2,2,1,1,400000,400000,400000,400000,400000,,,,,
2,2,2,2,0,400000,400000,400000,400000,400000,,,,,
2,2,2,2,0,400000,400000,400000,400000,400000,,,,,
1,1,1,0,0,400000,400000,400000,400000,400000,,,,,
2,2,2,1,1,400000,400000,400000,400000,400000,,,,,
2,2,2,1,0,400000,400000,400000,400000,400000,,,,,
2,2,2,1,1,400000,400000,400000,400000,400000,,,,,
2,2,2,0,0,400000,400000,400000,400000,400000,,,,,
2,2,2,1,0,400000,400000,400000,400000,400000,,,,,
2,2,2,1,1,400000,400000,400000,400000,400000,,,,,
0,0,0,0,0,400000,400000,400000,400000,400000,,,,,
3,3,3,2,1,400000,400000,400000,400000,400000,,,,,
1,1,1,1,1,400000,400000,400000,400000,400000,,,,,
2,2,2,1,1,400000,400000,400000,400000,400000,,,,,
2,2,2,1,0,400000,400000,400000,400000,400000,,,,,
